Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Transmission oil temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Time(s)
729.6,1939,84,5,88,54,-0.1,1,321
665.6,1921,84,5,88,54,-0.1,1,322
268.8,2372,84,5,88,56,0.6,1,323
2841.6,2359,84,5,88,58,0.5,1,324
3136,2438,84,5,88,60,0.6,1,325
2022.4,2240,84,5,88,61,0.3,1,326
460.8,2080,84,5,88,61,-0.4,1,327
358.4,2051,84,5,88,60,-0.4,1,328
345.6,2006,84,5,88,58,-0.5,2,329
0,1947,84,5,88,57,-0.6,2,330
0,1847,84,5,88,54,-0.9,2,331
0,1743,84,5,88,51,-1.4,2,332
0,1551,85,5,88,46,-1.9,2,333
0,1328,85,5,88,39,-2,2,334
256,955,85,5,88,33,-1.8,2,335
320,972,84,4,88,27,-1.8,2,336
320,915,84,4,88,21,-2.3,2,337
371.2,903,84,3,88,12,-2.8,2,338
435.2,844,84,1,88,5,-1.8,2,339
396.8,795,84,1,88,2,-0.2,2,340
371.2,759,84,1,88,0,-0.5,2,341
294.4,692,84,1,88,0,-0.2,2,342
294.4,678,84,1,88,0,-0.1,2,343
294.4,674,84,1,88,0,0,2,344
294.4,674,84,1,88,0,0,2,345
281.6,671,84,1,88,0,0,2,346
294.4,668,84,1,88,0,0,2,347
294.4,668,84,1,88,0,0,2,348
281.6,667,85,1,88,0,0,2,349
281.6,666,85,1,88,0,0,2,350
294.4,671,85,1,88,0,0,2,351
281.6,672,85,1,88,0,0,2,352
281.6,669,85,1,88,0,0,2,353
281.6,666,86,1,88,0,0,2,354
25.6,661,86,1,88,0,0,2,355
268.8,666,86,1,88,0,0,2,356
281.6,673,86,1,88,0,0.1,1,357
307.2,719,86,1,88,0,0.3,1,358
320,765,86,1,88,2,0.3,1,359
499.2,1060,87,1,88,4,0.7,1,360
614.4,1239,87,1,88,6,0.6,1,361
1382.4,1867,87,1,88,10,1.5,1,362
2035.2,2559,87,1,88,16,1.5,1,363
1894.4,2292,87,2,88,21,1.3,1,364
1856,2535,87,2,88,25,1,1,365
1574.4,2224,87,3,88,28,0.7,1,366
1164.8,2045,86,3,88,30,0.4,1,367
934.4,1985,86,3,88,31,0.1,1,368
537.6,1608,85,4,88,32,-0.1,1,369
857.6,1694,85,4,88,32,0.2,1,370
1203.2,1807,84,4,88,33,0.4,1,371
755.2,1718,84,4,88,34,0,1,372
256,1272,84,4,88,33,-0.3,1,373
243.2,1214,84,4,88,32,-0.3,1,374
345.6,1470,84,4,88,32,-0.3,1,375
307.2,1440,84,4,88,31,-0.4,2,376
243.2,1387,84,4,88,29,-0.8,2,377
243.2,1097,84,4,88,23,-2.4,2,378
281.6,904,84,3,88,14,-3.1,2,379
435.2,874,84,3,88,5,-2.8,2,380
371.2,806,84,1,88,0,-0.4,2,381
307.2,707,84,1,88,0,-0.1,2,382
294.4,680,84,1,88,0,-0.1,2,383
281.6,677,84,1,88,0,-0.1,2,384
294.4,674,84,1,88,0,-0.1,2,385
38.4,677,84,1,88,0,-0.1,2,386
281.6,665,85,1,88,0,-0.1,2,387
281.6,667,85,1,88,0,-0.1,2,388
281.6,663,85,1,88,0,-0.1,2,389
281.6,665,85,1,88,0,-0.1,2,390
281.6,665,86,1,88,0,-0.1,2,391
281.6,666,86,1,88,0,-0.1,2,392
268.8,663,86,1,88,0,-0.1,2,393
281.6,661,86,1,88,0,-0.1,2,394
281.6,664,86,1,88,0,-0.1,2,395
281.6,663,87,1,88,0,-0.1,2,396
294.4,662,87,1,88,0,-0.1,2,397
281.6,665,87,1,88,0,-0.1,2,398
281.6,662,87,1,88,0,-0.1,2,399
294.4,663,87,1,88,0,-0.1,2,400
294.4,668,87,1,88,0,-0.1,2,401
294.4,667,87,1,88,0,-0.1,2,402
307.2,669,87,1,88,0,-0.1,2,403
307.2,669,87,1,88,0,-0.1,2,404
294.4,666,87,1,88,0,-0.1,2,405
307.2,666,87,1,88,0,-0.1,2,406
307.2,668,87,1,88,0,-0.1,2,407
307.2,669,87,1,88,0,-0.1,2,408
307.2,667,87,1,88,0,-0.1,2,409
307.2,669,87,1,88,0,-0.1,2,410
307.2,670,87,1,88,0,-0.1,2,411
307.2,670,87,1,88,0,-0.1,2,412
307.2,667,87,1,88,0,-0.1,2,413
307.2,667,87,1,88,0,-0.1,2,414
294.4,667,87,1,88,0,-0.1,2,415
294.4,670,87,1,88,0,-0.1,2,416
307.2,667,87,1,88,0,-0.1,2,417
307.2,669,87,1,88,0,-0.1,2,418
294.4,669,87,1,88,0,-0.1,2,419
307.2,669,87,1,88,0,-0.1,2,420
307.2,668,87,1,88,0,-0.1,2,421
294.4,669,87,1,88,0,-0.1,2,422
294.4,669,87,1,88,0,-0.1,2,423
307.2,667,87,1,88,0,-0.1,2,424
294.4,669,87,1,88,0,-0.1,2,425
294.4,668,87,1,88,0,-0.1,2,426
307.2,670,87,1,88,0,-0.1,2,427
294.4,669,87,1,88,0,-0.1,2,428
294.4,667,87,1,88,0,-0.1,2,429
294.4,667,87,1,88,0,-0.1,2,430
307.2,669,87,1,88,0,-0.1,2,431
294.4,670,87,1,88,0,-0.1,2,432
307.2,668,87,1,88,0,-0.1,2,433
294.4,668,87,1,88,0,-0.1,2,434
294.4,669,87,1,88,0,-0.1,2,435
294.4,668,87,1,88,0,-0.1,2,436
294.4,668,87,1,88,0,-0.1,2,437
307.2,669,87,1,88,0,-0.1,2,438
294.4,666,87,1,88,0,-0.1,2,439
294.4,667,87,1,88,0,-0.1,2,440
307.2,668,87,1,88,0,-0.1,2,441
294.4,672,87,1,88,0,-0.1,2,442
51.2,677,87,1,88,0,-0.1,2,443
294.4,668,87,1,88,0,-0.1,2,444
294.4,668,87,1,88,0,-0.1,2,445
307.2,666,87,1,88,0,-0.1,2,446
294.4,668,87,1,88,0,-0.1,2,447
294.4,666,87,1,88,0,-0.1,2,448
294.4,669,87,1,88,0,-0.1,2,449
307.2,669,87,1,88,0,-0.1,2,450
294.4,669,87,1,88,0,-0.1,2,451
294.4,670,87,1,88,0,-0.1,2,452
307.2,668,87,1,88,0,-0.1,2,453
294.4,669,87,1,88,0,-0.1,2,454
307.2,671,87,1,88,0,-0.1,2,455
307.2,670,87,1,88,0,-0.1,2,456
294.4,671,87,1,88,0,-0.1,2,457
307.2,667,87,1,88,0,-0.1,2,458
307.2,668,87,1,88,0,-0.1,2,459
294.4,671,87,1,88,0,-0.1,2,460
307.2,667,87,1,88,0,-0.1,2,461
307.2,668,87,1,88,0,-0.1,2,462
307.2,669,87,1,88,0,-0.1,2,463
294.4,668,87,1,88,0,-0.1,2,464
294.4,668,87,1,88,0,-0.1,2,465
307.2,669,87,1,88,0,-0.1,2,466
294.4,669,87,1,88,0,-0.1,2,467
307.2,670,87,1,88,0,-0.1,2,468
307.2,670,87,1,88,0,-0.1,2,469
294.4,667,87,1,88,0,-0.1,2,470
294.4,669,87,1,88,0,-0.1,2,471
307.2,668,87,1,88,0,-0.1,2,472
294.4,668,87,1,88,0,-0.1,2,473
38.4,667,87,1,88,0,-0.1,2,474
294.4,668,87,1,88,0,-0.1,2,475
294.4,668,87,1,88,0,-0.1,2,476
307.2,670,87,1,88,0,-0.1,2,477
294.4,667,87,1,88,0,-0.1,2,478
294.4,669,87,1,88,0,-0.1,2,479
307.2,670,87,1,88,0,-0.1,2,480
294.4,670,87,1,88,0,-0.1,2,481
294.4,668,87,1,88,0,-0.1,2,482
294.4,669,87,1,88,0,-0.1,2,483
307.2,670,87,1,88,0,-0.1,2,484
294.4,669,87,1,88,0,-0.1,2,485
307.2,669,87,1,88,0,-0.1,2,486
307.2,670,87,1,88,0,-0.1,2,487
294.4,670,87,1,88,0,-0.1,2,488
307.2,669,87,1,88,0,-0.1,2,489
307.2,669,87,1,88,0,-0.1,2,490
294.4,668,87,1,88,0,-0.1,2,491
307.2,669,87,1,88,0,-0.1,2,492
294.4,670,87,1,88,0,-0.1,2,493
294.4,669,87,1,88,0,-0.1,2,494
307.2,668,87,1,88,0,-0.1,2,495
294.4,669,87,1,88,0,-0.1,2,496
294.4,667,87,1,88,0,-0.1,2,497
294.4,669,87,1,88,0,-0.1,2,498
307.2,670,87,1,88,0,-0.1,2,499
332.8,714,87,1,88,0,0.3,1,500
972.8,1426,87,1,88,4,1.7,1,501
1088,1736,87,1,88,9,1.3,1,502
1484.8,2216,87,1,88,14,1.1,1,503
1612.8,2028,87,2,88,18,1.2,1,504
76.8,2291,86,2,88,24,-0.1,1,505
435.2,1691,86,3,88,25,-0.2,1,506
396.8,1541,86,3,88,26,-0.4,1,507
422.4,1621,85,3,88,27,-0.4,1,508
435.2,1719,84,3,88,28,-0.4,1,509
499.2,1902,84,3,88,30,-0.3,1,510
1420.8,1876,84,4,88,31,0.4,1,511
1868.8,2018,84,4,88,33,0.7,1,512
1472,1832,83,4,88,36,0.5,1,513
1484.8,1873,83,4,88,38,0.4,1,514
1638.4,1940,83,4,88,40,0.5,1,515
1459.2,2004,83,4,88,41,0.4,1,516
1561.6,2029,83,4,88,42,0.5,1,517
1779.2,2084,83,4,88,43,0.6,1,518
1945.6,2116,83,4,88,44,0.6,1,519
499.2,1835,83,4,88,42,-0.6,2,520
396.8,1296,83,5,88,37,-1.2,2,521
332.8,1072,84,5,88,31,-1.6,2,522
268.8,985,84,4,88,25,-1.2,2,523
256,903,84,3,88,18,-2.3,2,524
371.2,881,84,3,88,10,-1.5,2,525
371.2,872,84,3,88,6,-0.1,2,526
294.4,790,84,1,88,4,-0.2,1,527
678.4,1165,85,1,88,4,1,1,528
1664,1863,85,1,88,8,2.5,1,529
2009.6,2362,85,1,88,14,2.1,1,530
2150.4,2465,85,1,88,17,1.6,1,531
1228.8,2072,86,2,88,20,0.7,1,532
422.4,1626,86,3,89,21,-0.2,1,533
422.4,1440,86,3,89,22,-0.2,1,534
614.4,1510,85,3,89,24,-0.2,1,535
499.2,1608,85,3,89,25,-0.2,1,536
768,1783,85,3,89,27,0.1,1,537
473.6,1732,84,3,89,28,-0.3,1,538
396.8,1659,84,3,89,29,-0.5,2,539
793.6,1823,84,3,89,29,-0.1,1,540
972.8,1982,84,3,89,30,0.1,1,541
691.2,1662,84,4,89,30,-0.1,1,542
1011.2,1694,84,4,89,31,0.2,1,543
819.2,1665,84,4,89,31,0.1,1,544
1843.2,2017,84,4,89,33,0.7,1,545
1907.2,2071,84,4,89,36,0.7,1,546
1548.8,1941,84,4,89,38,0.5,1,547
1459.2,1947,84,4,89,40,0.5,1,548
1100.8,1994,84,4,89,41,0.2,1,549
704,2006,84,4,89,41,-0.1,1,550
844.8,1993,84,4,89,41,0,1,551
1331.2,2038,84,4,89,42,0.3,1,552
1216,2095,84,4,89,43,0.2,1,553
1561.6,1874,84,5,89,45,0.3,1,554
2752,2349,84,4,89,46,0.5,1,555
3276.8,2603,84,4,89,48,0.8,1,556
2240,2454,84,4,89,50,0.5,1,557
2457.6,2304,84,5,89,49,0.4,1,558
3366.4,2679,84,4,89,50,0.9,1,559
2355.2,2557,84,4,89,51,0.5,1,560
1881.6,2077,84,5,89,51,0.4,1,561
2137.6,1944,84,5,89,51,0.5,1,562
1536,1795,84,5,89,50,0.3,1,563
1152,1733,84,5,89,50,0.2,1,564
1011.2,1681,84,5,89,49,0.1,1,565
102.4,1396,84,5,89,44,-0.3,1,566
473.6,1513,84,5,89,42,-0.1,1,567
870.4,1617,84,5,89,41,0.1,1,568
1868.8,1978,84,5,89,40,0.5,1,569
1894.4,1993,84,5,89,40,0.6,1,570
1856,1998,84,5,89,41,0.5,1,571
2009.6,2025,85,5,89,41,0.5,1,572
1113.6,1739,85,5,89,42,0.2,1,573
1830.4,1995,85,5,89,43,0.4,1,574
2252.8,2118,85,5,89,45,0.6,1,575
2393.6,2179,85,5,89,47,0.6,1,576
588.8,1602,85,5,90,48,-0.2,1,577
934.4,1556,85,5,90,47,-0.2,1,578
3328,2606,85,4,90,49,0.8,1,579
3148.8,2674,85,4,90,51,0.8,1,580
2841.6,2809,85,4,90,54,0.7,1,581
2457.6,2861,86,4,90,56,0.5,1,582
1971.2,2854,86,4,90,57,0.3,1,583
1779.2,2831,85,4,90,59,0.3,1,584
2048,2669,85,4,90,60,0.3,1,585
1958.4,2192,85,5,90,61,0.3,1,586
1971.2,2156,85,5,90,62,0.3,1,587
2496,2207,85,5,90,64,0.5,1,588
2713.6,2264,85,5,90,66,0.5,1,589
2764.8,2329,85,5,90,68,0.5,1,590
819.2,2206,85,5,90,68,-0.2,1,591
704,1787,86,6,90,67,-0.3,1,592
3008,2561,86,5,90,68,0.4,1,593
3840,3067,86,5,90,69,0.4,1,594
3187.2,3368,86,4,90,71,0.5,1,595
1612.8,2564,86,5,90,71,-0.1,1,596
2931.2,2393,86,6,91,72,0.3,1,597
2176,2232,86,6,91,73,0.1,1,598
358.4,1880,86,6,91,72,-0.5,1,599
396.8,1911,87,6,91,71,0.1,1,600
947.2,1898,87,6,91,71,-0.1,1,601
1036.8,1973,87,6,91,71,-0.1,1,602
2598.4,2322,87,6,91,71,0.3,1,603
2803.2,2359,87,6,91,73,0.3,1,604
2368,2180,87,6,91,74,0.3,1,605
1894.4,2041,87,6,91,74,0.1,1,606
1817.6,2020,87,6,91,75,0.1,1,607
2137.6,2026,87,6,91,76,0.2,1,608
2188.8,2047,87,6,91,77,0.2,1,609
2240,2072,87,6,91,78,0.2,1,610
960,2060,87,6,91,78,-0.2,1,611
2163.2,2436,87,6,91,77,0,1,612
3763.2,2965,87,5,91,78,0.5,1,613
3801.6,3019,87,5,91,80,0.5,1,614
2355.2,2696,87,6,91,81,0.2,1,615
2124.8,2391,87,6,91,82,0.1,1,616
2828.8,2338,87,6,91,83,0.2,1,617
2483.2,2265,87,6,91,84,0.2,1,618
627.2,2191,87,6,91,83,-0.4,1,619
716.8,2200,87,6,91,82,-0.3,1,620
819.2,2156,87,6,91,81,-0.3,2,621
230.4,2098,87,6,91,79,-0.7,2,622
0,2031,87,6,91,77,-0.6,1,623
64,1984,87,6,91,75,-0.5,1,624
1561.6,2059,87,6,91,75,0,1,625
1088,1985,87,6,91,74,-0.1,1,626
563.2,1954,87,6,91,73,-0.3,1,627
307.2,1904,86,6,91,72,-0.5,1,628
0,1866,86,6,91,70,-0.5,1,629
0,1815,86,6,91,69,-0.5,1,630
128,1781,86,6,91,67,-0.3,1,631
1651.2,2043,85,6,91,67,0,1,632
3046.4,2583,85,5,91,67,0.4,1,633
1740.8,2265,85,6,91,68,0.1,1,634
1267.2,2011,85,6,91,68,0,1,635
1740.8,1985,84,6,91,68,0.2,1,636
1651.2,1880,84,6,91,69,0.1,1,637
486.4,1797,84,6,91,68,-0.3,1,638
742.4,1858,84,6,91,67,-0.2,1,639
1510.4,1867,84,6,91,68,0.1,1,640
473.6,1773,84,6,91,67,-0.3,1,641
38.4,1737,84,6,91,65,-0.4,1,642
1536,1874,84,6,91,65,0.1,1,643
2380.8,2056,84,6,91,65,0.2,1,644
2393.6,2512,84,5,91,66,0.3,1,645
2176,2500,84,5,91,67,0.2,1,646
2099.2,2504,84,5,91,68,0.2,1,647
678.4,2095,84,5,91,67,-0.3,1,648
1587.2,2055,84,6,92,67,0.1,1,649
1702.4,2084,84,6,92,68,0.1,1,650
1548.8,2001,84,6,92,68,0.1,1,651
460.8,1713,84,6,92,67,-0.4,1,652
512,1803,84,6,92,66,-0.3,1,653
1446.4,1835,84,6,92,66,0.1,1,654
1113.6,1773,84,6,92,67,0,1,655
1369.6,1782,84,6,92,67,0.1,1,656
985.6,1781,84,6,92,67,-0.1,1,657
998.4,1782,84,6,92,67,-0.1,1,658
1395.2,1793,84,6,92,67,0.1,1,659
1804.8,1811,84,6,92,68,0.2,1,660
1638.4,1830,85,6,92,69,0.1,1,661
960,1829,85,6,92,69,-0.1,1,662
281.6,1846,85,6,92,68,0,1,663
460.8,1770,85,6,92,67,-0.3,1,664
102.4,1736,85,6,92,66,-0.5,1,665
192,1718,85,6,92,64,-0.4,1,666
755.2,1760,85,6,92,64,-0.2,1,667
1164.8,1744,85,6,92,64,0,1,668
448,1662,84,6,92,63,-0.4,1,669
972.8,1751,84,6,92,63,-0.1,1,670
1190.4,1716,84,6,92,63,0.1,1,671
1497.6,1706,84,6,92,63,0.1,1,672
1523.2,1711,84,6,92,64,0.1,1,673
1318.4,1725,84,6,92,65,0.1,1,674
1382.4,1736,84,6,92,65,0.1,1,675
1100.8,1739,84,6,92,65,0,1,676
384,1685,84,6,92,64,-0.5,2,677
38.4,1624,84,6,92,61,-1,2,678
0,1506,84,6,92,57,-1.4,2,679
140.8,1720,84,5,92,54,-0.6,1,680
1804.8,2129,84,5,92,54,0.3,1,681
1049.6,1907,84,5,92,54,0,1,682
1267.2,1874,84,5,92,54,0.1,1,683
921.6,1874,84,5,92,54,0,1,684
1408,1993,84,5,92,54,0.2,1,685
1408,1997,84,5,92,55,0.2,1,686
2124.8,2036,84,5,92,56,0.5,1,687
1382.4,2014,84,5,92,57,0.1,1,688
1792,2087,84,5,92,58,0.3,1,689
1779.2,2064,84,5,92,59,0.3,1,690
1996.8,2072,84,5,92,60,0.3,1,691
576,2047,84,5,92,60,-0.3,1,692
1523.2,2101,84,5,92,59,0,1,693
2675.2,2148,84,5,92,60,0.5,1,694
2585.6,2160,84,5,92,62,0.5,1,695
2086.4,2195,84,5,92,63,0.3,1,696
0,1830,84,5,92,56,-2.5,2,697
0,1651,84,5,92,49,-2.1,2,698
0,1525,84,5,92,45,-0.5,2,699
0,1392,84,5,92,40,-2,2,700
243.2,988,84,5,92,34,-1.6,2,701
332.8,1024,84,4,92,31,-0.4,1,702
448,1252,84,4,92,30,-0.2,1,703
422.4,1389,84,4,92,29,-0.5,2,704
268.8,1113,84,4,92,27,-0.5,2,705
243.2,953,85,4,92,26,-0.4,2,706
256,912,85,4,91,24,-0.3,1,707
307.2,1166,85,3,91,23,-0.3,1,708
435.2,1459,85,3,91,22,-0.1,1,709
742.4,1571,85,3,91,22,0.2,1,710
704,1571,85,3,91,23,0.2,1,711
320,1343,85,3,91,22,-0.3,1,712
281.6,1216,85,3,91,21,-0.4,1,713
294.4,1150,85,3,91,20,-0.3,1,714
294.4,1106,85,3,91,19,-0.3,2,715
294.4,1075,85,3,91,18,-0.3,1,716
294.4,1041,85,3,91,17,-0.2,1,717
537.6,1228,85,3,91,16,0.1,1,718
1126.4,1624,85,3,91,18,0.7,1,719
1049.6,1655,85,3,91,20,0.6,1,720
435.2,1364,85,3,91,20,-0.1,1,721
678.4,1465,85,3,91,20,0.1,1,722
1344,1688,85,3,92,22,0.8,1,723
1100.8,1637,84,3,92,24,0.5,1,724
755.2,1697,84,3,92,25,0.1,1,725
806.4,1736,84,3,92,25,0.2,1,726
742.4,1733,84,3,92,26,0.1,1,727
89.6,1422,84,3,92,24,-0.3,1,728
320,1351,84,3,92,23,-0.3,1,729
294.4,1254,84,3,92,21,-0.3,1,730
345.6,1238,84,3,92,20,-0.2,1,731
1382.4,1753,84,3,92,21,0.8,1,732
1126.4,1754,84,3,92,23,0.6,1,733
640,1598,84,3,92,23,0.1,1,734
998.4,1726,84,3,92,24,0.4,1,735
704,1636,84,3,92,25,0.2,1,736
435.2,1540,84,3,92,24,-0.2,1,737
1408,1819,84,3,92,24,0.6,1,738
780.8,1704,84,3,92,25,0.2,1,739
384,1479,84,3,92,24,-0.3,2,740
320,1318,84,3,92,22,-0.4,1,741
281.6,1221,84,3,92,21,-0.3,1,742
678.4,1428,84,3,92,20,0.1,1,743
601.6,1431,84,3,92,20,0.2,1,744
281.6,1189,84,3,92,19,-0.2,1,745
358.4,1196,84,3,92,18,-0.1,1,746
345.6,1159,84,3,92,18,-0.1,1,747
512,1238,84,3,92,17,0,1,748
972.8,1562,84,3,92,18,0.6,1,749
448,1256,84,3,92,18,0,1,750
665.6,1380,84,3,92,18,0.2,1,751
1190.4,1695,84,3,92,20,0.7,1,752
1062.4,1677,84,3,92,21,0.6,1,753
588.8,1497,84,3,92,22,0.1,1,754
384,1344,84,3,92,21,-0.2,1,755
281.6,1196,84,3,92,20,-0.3,1,756
1075.2,1619,84,3,92,20,0.5,1,757
665.6,1448,84,3,92,21,0.1,1,758
320,1238,84,3,92,20,-0.2,1,759
281.6,1112,84,3,92,19,-0.3,1,760
384,1216,84,3,92,18,-0.1,1,761
409.6,1181,84,3,92,17,0,1,762
409.6,1158,84,3,92,17,0,1,763
294.4,1036,84,3,92,16,-0.1,1,764
588.8,1233,84,3,92,15,0.1,1,765
972.8,1550,85,3,92,17,0.6,1,766
819.2,1480,85,3,92,18,0.4,1,767
1024,1608,85,3,92,19,0.6,1,768
499.2,1348,85,3,92,20,0,1,769
486.4,1305,85,3,92,19,-0.1,1,770
934.4,1567,85,3,92,20,0.4,1,771
768,1500,85,3,92,21,0.3,1,772
345.6,1246,85,3,92,20,-0.3,1,773
294.4,1116,85,3,92,19,-0.3,1,774
742.4,1411,85,3,92,18,0.2,1,775
499.2,1290,85,3,92,18,0.1,1,776
384,1196,85,3,92,18,-0.1,1,777
320,1099,85,3,92,17,-0.1,1,778
332.8,1063,85,3,92,16,-0.1,1,779
294.4,982,84,3,92,15,-0.2,1,780
729.6,1291,84,3,92,15,0.3,1,781
1216,1679,84,3,92,17,0.9,1,782
409.6,1179,84,3,92,17,-0.2,2,783
307.2,1011,84,3,92,16,-0.4,1,784
307.2,961,84,3,92,14,-0.1,1,785
512,1130,84,3,92,14,0.1,1,786
358.4,1005,84,3,92,14,0,2,787
320,890,84,3,92,12,-0.2,1,788
320,852,84,3,92,12,-0.1,1,789
345.6,839,84,3,92,11,0,1,790
358.4,845,84,3,92,10,0,1,791
396.8,919,84,3,92,10,0.1,1,792
691.2,1303,84,3,92,11,0.5,1,793
908.8,1479,84,3,92,12,0.7,1,794
396.8,1022,84,3,92,13,0,1,795
345.6,897,84,3,92,12,0,1,796
371.2,926,84,3,92,12,0,1,797
499.2,1096,85,3,92,12,0.2,1,798
742.4,1256,85,3,92,12,0.4,1,799
1484.8,1795,85,3,92,15,1.2,1,800
601.6,1291,85,3,92,16,0.2,1,801
691.2,1338,85,3,92,17,0.2,1,802
1305.6,1725,85,3,92,19,0.8,1,803
832,1524,85,3,92,20,0.3,1,804
1024,1665,85,3,92,22,0.5,1,805
524.8,1502,85,3,92,22,0,1,806
435.2,1421,85,3,92,22,-0.2,1,807
396.8,1347,85,3,92,21,-0.2,1,808
473.6,1382,85,3,92,20,-0.1,1,809
742.4,1506,85,3,92,21,0.2,1,810
550.4,1428,85,3,92,21,0,1,811
358.4,1290,85,3,92,21,-0.3,1,812
217.6,1401,85,3,92,20,0.2,1,813
358.4,1261,85,3,92,19,-0.2,1,814
409.6,1269,85,3,92,19,-0.1,1,815
537.6,1342,84,3,92,19,0.1,1,816
1241.6,1672,84,3,92,20,0.7,1,817
1600,1760,84,3,92,24,0.9,1,818
780.8,1704,84,3,92,25,0.2,1,819
332.8,1510,84,3,92,25,-0.5,2,820
320,1360,84,3,92,23,-0.6,2,821
307.2,1272,84,3,92,22,-0.4,1,822
268.8,1217,84,3,92,21,-0.3,1,823
409.6,1372,84,3,92,21,-0.1,1,824
332.8,1294,84,3,92,21,-0.2,1,825
256,1151,84,3,92,20,-0.3,1,826
268.8,1123,84,3,92,20,-0.3,1,827
268.8,1107,84,3,92,19,-0.3,1,828
499.2,1335,84,3,92,19,0,1,829
320,1226,84,3,92,20,-0.2,1,830
256,1093,84,3,92,19,-0.3,1,831
486.4,1308,84,3,92,19,-0.1,1,832
358.4,1240,84,3,92,20,-0.2,1,833
256,1093,84,3,92,19,-0.3,1,834
409.6,1194,84,3,92,19,-0.2,1,835
883.2,1559,84,3,92,21,0.4,1,836
332.8,1299,85,3,92,21,-0.3,2,837
281.6,1180,85,3,92,21,-0.5,2,838
281.6,1111,85,3,92,19,-1,2,839
320,1044,85,3,92,16,-0.9,2,840
307.2,990,85,3,92,15,-0.2,1,841
281.6,964,85,3,92,15,-0.3,2,842
281.6,957,85,3,92,15,-0.4,1,843
281.6,954,84,3,92,15,-0.3,2,844
307.2,918,84,3,92,13,-1.3,2,845
345.6,862,84,3,92,12,-0.3,2,846
345.6,836,85,3,92,11,-0.6,1,847
358.4,836,85,3,92,11,-0.3,2,848
358.4,829,85,3,92,11,-0.2,2,849
358.4,830,85,3,92,9,-1.1,2,850
358.4,835,85,3,92,6,-1.2,2,851
332.8,789,85,1,92,4,-0.7,2,852
345.6,788,85,1,92,4,0,1,853
345.6,857,85,1,92,5,0,1,854
460.8,1140,85,1,92,6,0.3,1,855
332.8,1051,85,1,92,8,-0.2,1,856
435.2,1226,85,1,92,8,-0.1,1,857
384,1366,85,1,92,9,-0.1,1,858
243.2,941,85,1,92,10,-0.2,1,859
358.4,1049,85,1,92,10,-0.2,1,860
153.6,1202,85,2,92,11,0,1,861
627.2,1362,85,2,92,13,0.2,1,862
576,1457,85,2,92,14,0.1,1,863
294.4,1220,85,2,92,14,-0.5,1,864
256,1085,85,2,92,14,-0.4,1,865
422.4,1337,85,2,92,14,-0.2,1,866
396.8,1367,85,2,92,14,-0.2,1,867
243.2,1123,84,2,92,14,-0.4,1,868
243.2,994,84,2,92,13,-0.6,2,869
256,919,84,2,92,12,-0.6,1,870
307.2,1018,84,2,92,12,-0.3,1,871
473.6,1275,84,2,92,13,0,1,872
243.2,1031,84,2,92,13,-0.4,1,873
217.6,909,84,2,92,12,-0.4,1,874
294.4,1143,84,2,92,12,-0.3,1,875
396.8,1264,84,2,92,13,-0.1,1,876
396.8,1327,84,2,92,13,-0.1,1,877
256,1156,84,2,92,14,-0.3,2,878
230.4,934,84,2,92,13,-0.5,1,879
230.4,884,84,2,92,12,-0.5,2,880
243.2,868,84,2,92,12,-0.4,1,881
243.2,877,84,2,92,11,-0.4,1,882
345.6,1147,84,2,92,12,-0.1,1,883
217.6,914,84,2,92,12,-0.4,2,884
230.4,839,84,2,92,11,-0.9,2,885
256,802,84,2,92,8,-1.2,2,886
307.2,798,84,2,92,6,-0.5,1,887
268.8,804,84,1,92,6,-0.2,2,888
281.6,790,84,1,92,6,-0.6,2,889
268.8,792,84,1,92,5,-0.3,1,890
281.6,806,84,1,92,6,-0.2,1,891
268.8,814,84,1,92,6,-0.2,1,892
358.4,958,84,1,92,6,-0.1,1,893
128,1448,84,1,92,8,0,1,894
435.2,1525,84,1,92,9,0,1,895
384,1465,84,1,92,10,-0.1,1,896
332.8,1119,84,1,92,10,-0.2,1,897
448,1486,84,1,92,11,-0.2,1,898
320,1100,84,2,92,11,-0.4,2,899
268.8,901,84,2,92,10,-0.5,2,900
268.8,863,84,2,92,9,-0.4,1,901
256,843,84,2,92,9,-0.3,2,902
256,837,84,2,92,9,-0.3,1,903
243.2,837,84,2,92,9,-0.3,1,904
256,823,84,2,92,9,-0.6,2,905
256,824,84,2,92,9,-0.2,2,906
256,818,84,2,92,9,-0.3,1,907
256,824,84,2,92,9,-0.2,1,908
256,829,84,2,92,9,-0.2,1,909
345.6,1003,84,2,92,9,0,1,910
486.4,1173,84,2,92,10,0.2,1,911
486.4,1297,84,2,92,12,0.2,1,912
499.2,1392,84,2,92,13,0.1,1,913
384,1335,84,2,92,14,-0.2,1,914
230.4,1015,84,2,91,14,-0.5,1,915
217.6,942,84,2,91,14,-0.4,1,916
230.4,900,84,2,91,13,-0.4,1,917
243.2,874,84,2,91,12,-0.8,2,918
243.2,833,84,2,91,9,-1.4,2,919
294.4,793,84,2,91,6,-1.1,2,920
281.6,777,84,1,91,5,-0.4,2,921
281.6,794,84,1,91,5,-0.1,1,922
281.6,824,84,1,91,5,-0.2,1,923
409.6,1098,84,1,91,6,0.2,1,924
768,1531,84,1,91,9,0.7,1,925
